dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb,pitch_count
2014-08-07,140807_131232was,,6,3,594798,452678,14,Flyout,S,109,3.32,1.59,-4.419,9.68,FF,7,0.915,L,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,204.417,0.538728,2,nyn,0.0744489472135,-133.30046942,0.298608864196,-3.56740373807,9.91040546188,-3.56740373807,9.91040546188,-1.20074522586,55,5.81978645389,3.91942831835,-136.348322807,-4.00840202793,-6.66800046539,27.3949994965,-13.6549996109,93.04,-0.154388688716,3.02996425221,-0.103,2.921,2,27
2014-08-07,140807_131305was,,6,4,594798,452678,14,Flyout,B,110,3.32,1.59,2.01,5.613,SL,24,0.903,L,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,160.474,-1.80925,2,nyn,0.0793524633935,-124.947067959,0.319869927399,2.96698167216,5.88976204049,2.96698167216,5.88976204049,-1.30348394212,55,5.75458842691,5.60965288258,-128.152486507,-5.87716541906,4.83299993896,27.0430002136,-22.5850008698,87.55,1.62020667043,1.00772147934,1.662,0.89,2,28
2014-08-07,140807_131329was,,6,5,594798,452678,14,Flyout,B,111,3.32,1.59,-7.758,5.896,CH,22,0.894,L,2,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,232.529,-1.74104,2,nyn,0.0802150010358,-123.666926267,0.32245499372,-6.75269654994,6.17687106036,-6.75269654994,6.17687106036,-1.32612288944,55,5.80146129348,5.0619923911,-126.649234687,-5.77704653718,-10.823999649,24.8839998169,-22.2779997559,86.51,-0.145949188198,1.06715044305,-0.11,0.949,12,29
2014-08-07,140807_131351was,,6,6,594798,452678,14,Flyout,X,112,3.32,1.59,-5.048,9.454,FF,16,0.918,L,2,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",207.97,-0.517919,2,nyn,0.0736078256895,-134.71924095,0.296465726178,-4.20668315096,9.6821745917,-4.20668315096,9.6821745917,-1.37059424911,55,5.82803096701,3.15996330348,-138.112866451,-6.32468060072,-7.97699952698,30.8629999084,-13.8190001221,94.29,-0.745131317871,2.1162526836,-0.693,2.007,22,30
2014-08-07,140807_131432was,,3,1,594798,446653,15,Pop Out,S,116,3.49,1.62,3.012,-2.224,CU,16,0.906,L,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Called Strike,54.1904,-0.639572,2,nyn,0.0856967952506,-115.87095952,0.34267681701,4.10549671827,-1.87555008191,4.10549671827,-1.87555008191,-1.47576907036,55,5.74892175727,1.12091630212,-118.321000976,0.410371518792,5.826999897,19.1260003967,-34.8409994812,80.68,-0.302357923769,2.08124375148,-0.279,1.957,0,31
2014-08-07,140807_131448was,,3,2,594798,446653,15,Pop Out,S,117,3.49,1.62,-5.627,-0.441,CH,6,0.921,L,1,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Called Strike,274.003,0.341176,2,nyn,0.0820360370125,-121.166297145,0.326265025507,-4.60497816104,-0.131569649459,-4.60497816104,-0.131569649459,-1.39204134919,55,5.60487277342,3.91110989759,-123.353847082,1.44855514582,-7.21000028229,17.8300008698,-32.3849981995,84.15,-0.362757385404,2.99148608865,-0.33,2.874,1,32
2014-08-07,140807_131506was,,3,3,594798,446653,15,Pop Out,X,118,3.49,1.62,-1.517,9.58,FF,9,0.919,L,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",188.92,0.225668,2,nyn,0.072951840178,-136.056466175,0.292369905219,-0.707775676386,9.80115525244,-0.707775676386,9.80115525244,-1.21678145549,55,5.86465584717,6.36678313547,-139.106045804,-4.82754062831,-1.37999988174,27.9709997101,-13.0690001221,95.0,1.22763498567,2.87409225638,1.284,2.766,2,33
2014-08-07,140807_132724was,,4,1,594798,519455,21,Strikeout,S,160,3.58,1.67,-4.887,10.672,FF,8,0.92,R,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Called Strike,204.487,0.310995,3,nyn,0.0745194718742,-133.021220971,0.300746978849,-4.02080835323,10.9026919598,-4.02080835323,10.9026919598,-1.45815361283,55,5.79421811662,6.20350306485,-136.521812349,-4.21536662708,-7.40899968719,31.4520006104,-12.0889996262,93.22,0.469010918974,3.03106703051,0.52,2.922,0,34
2014-08-07,140807_132737was,,4,2,594798,519455,21,Strikeout,B,161,3.58,1.67,1.16,3.42,SL,24,0.906,R,1,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,161.539,-1.03246,3,nyn,0.08021924127,-123.651740638,0.322593195414,2.13544187644,3.70954934845,2.13544187644,3.70954934845,-1.56156115045,55,5.69327099878,5.59846027839,-126.659634208,-3.09514913519,3.41999995136,25.0969991608,-26.2380007477,86.47,1.25016687626,1.75575227528,1.289,1.639,1,35
2014-08-07,140807_132751was,,4,3,594798,519455,21,Strikeout,S,162,3.58,1.67,-4.27,11.896,FF,18,0.923,R,1,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Called Strike,199.649,-0.637696,3,nyn,0.0741227694631,-133.749621913,0.298946401271,-3.41621754521,12.1195024058,-3.41621754521,12.1195024058,-1.38778244215,55,5.76467701027,5.71311958774,-137.219937737,-6.92157032333,-6.37100005722,31.3449983521,-9.57699954224,93.76,0.418050833172,2.12560384848,0.47,2.016,11,36
2014-08-07,140807_132805was,,4,4,594798,519455,21,Strikeout,S,163,3.58,1.67,-4.456,10.712,FF,9,0.923,R,2,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Swinging Strike,202.473,0.295288,3,nyn,0.0738257147478,-134.141314946,0.299525500358,-3.59795156886,10.9408083347,-3.59795156886,10.9408083347,-1.34045051948,55,5.72389420708,7.77420645039,-138.061118154,-4.17867583339,-6.6840002594,35.5659990234,-11.8539999695,94.32,1.28384918944,3.01670424105,1.337,2.907,12,37
2014-08-07,140807_132849was,,2,1,594798,452655,22,Single,B,167,3.27,1.51,-5.054,10.136,FF,4,0.916,L,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,206.38,1.78864,3,nyn,0.0745626341763,-132.983870882,0.300436032604,-4.1895923237,10.3672908668,-4.1895923237,10.3672908668,-1.33228492641,55,5.87302155933,7.51081867295,-136.364474559,-1.68904970106,-7.73600030518,30.3520002289,-13.0360001297,93.12,1.10479507947,4.07205972971,1.156,3.964,0,38
2014-08-07,140807_132912was,,2,2,594798,452655,22,Single,X,168,3.27,1.51,-8.223,4.588,CH,17,0.903,L,0,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, no out",240.575,-0.8625,3,nyn,0.0816393492132,-121.455908423,0.328958628426,-7.17522277038,4.88390463032,-7.17522277038,4.88390463032,-1.28637579844,55,5.66176651283,5.31748056882,-124.54516323,-3.11904355981,-11.0509998856,25.3319997711,-24.6569994659,85.02,-0.0121155478865,1.74878181511,0.019,1.631,10,39
2014-08-07,140807_133039was,,1,1,594798,543685,23,Grounded Into DP,X,173,3.35,1.49,-7.082,5.775,FT,11,0.915,R,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",230.591,-0.244086,3,nyn,0.075310317604,-131.818866694,0.301538777426,-6.20567467357,6.02073205829,-6.20567467357,6.02073205829,-1.35146437085,55,5.82097016128,4.49272457991,-134.70368828,-4.11541262107,-11.3750002441,25.6290006561,-21.142999527,91.94,-0.466312205035,2.30402922173,-0.418,2.193,0,40
2014-08-07,140807_133900was,,5,1,594798,150029,27,Groundout,S,198,3.63,1.65,-4.156,10.827,FF,12,0.921,R,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,200.895,0.137374,4,nyn,0.0742713445793,-133.507863014,0.2992328807,-3.30135160471,11.0548265426,-3.30135160471,11.0548265426,-1.36692776813,55,5.89565263783,5.18236443583,-136.894483101,-4.9585032954,-6.14500022507,30.5250005646,-11.6020001144,93.47,0.241822915595,2.88580826038,0.294,2.776,0,41
2014-08-07,140807_133928was,,5,2,594798,150029,27,Groundout,S,199,3.63,1.65,-6.028,8.895,FF,8,0.885,R,1,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,213.984,0.606061,4,nyn,0.0735094581245,-135.039834007,0.294425316198,-5.19597484101,9.12130232744,-5.19597484101,9.12130232744,-1.3176132857,55,5.84015067551,6.44220126625,-138.020276581,-3.20366858984,-9.99000001526,27.1279992981,-14.6420000763,94.23,0.47046615778,3.34833175307,0.525,3.24,1,42
2014-08-07,140807_133954was,,5,3,594798,150029,27,Groundout,S,200,3.63,1.65,6.036,-3.534,CU,24,0.907,R,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,60.0559,-1.67778,4,nyn,0.0909222196121,-109.237235995,0.363122327926,7.25086195278,-3.13689835784,7.25086195278,-3.13689835784,-1.39075943205,55,5.65344450873,2.12153619173,-111.47037151,-0.0853672789137,9.16500019455,16.4289998932,-36.144000885,76.02,0.809239148648,1.11007472125,0.82,0.979,2,43
2014-08-07,140807_134019was,,5,4,594798,150029,27,Groundout,B,201,3.63,1.65,-4.262,10.654,FF,2,0.908,R,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,201.694,2.05152,4,nyn,0.0750340161488,-132.100781172,0.30292616417,-3.38555060737,10.887279189,-3.38555060737,10.887279189,-1.49896507107,55,5.78719634998,4.67670129408,-135.601904234,0.143364643959,-6.14899993515,31.2420015259,-12.4049996109,92.51,-0.0876651470163,4.77852686763,-0.038,4.671,2,44
2014-08-07,140807_134036was,,5,5,594798,150029,27,Groundout,X,202,3.63,1.65,6.468,-2.701,CU,24,0.909,R,2,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",67.7638,-1.89899,4,nyn,0.0892545867917,-111.013123127,0.361054234152,7.66674157473,-2.31206638944,7.66674157473,-2.31206638944,-1.56873382432,55,5.74720229903,2.29946389571,-114.077094489,-1.13917090512,9.80199980164,22.9889993591,-35.1349981995,77.8,0.765585327731,0.891227803611,0.779,0.76,12,45
2014-08-07,140807_134121was,,4,1,594798,425560,28,Double,B,206,3.73,1.71,3.954,-0.381,CU,10,0.907,L,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,85.2775,-0.451485,4,nyn,0.0878858756855,-113.036852376,0.350576628258,5.09559874983,-0.024336224253,5.09559874983,-0.024336224253,-1.5477625425,55,5.72273973832,-1.44269386368,-115.2708116,0.844729673228,6.91000008011,17.0010003967,-32.2120016785,78.6,-1.44050847063,2.38845374403,-1.425,2.264,0,46
2014-08-07,140807_134136was,,4,2,594798,425560,28,Double,B,207,3.73,1.71,-2.255,6.095,CH,24,0.492,L,0,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,200.12,-1.35743,4,nyn,0.0806927073958,-122.889873529,0.325014117071,-1.25239884252,6.37988123766,-1.25239884252,6.37988123766,-1.51976056522,55,5.62192181367,6.45774001527,-125.988257394,-4.40083624144,-1.97600007629,25.7039995117,-22.1130007477,86.07,1.16136475316,1.46621986005,1.198,1.349,10,47
2014-08-07,140807_134159was,,4,3,594798,425560,28,Double,S,208,3.73,1.71,-5.464,7.227,CH,13,0.884,L,0,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,Swinging Strike,216.886,-0.29802,4,nyn,0.0811364741407,-122.23926671,0.32649156695,-4.44124641476,7.50931443152,-4.44124641476,7.50931443152,-1.12669415061,55,5.74765149899,5.39629894037,-125.256649898,-2.60089297641,-6.94399953461,24.8930005951,-20.4379996033,85.5,0.593323933941,2.53495101075,0.627,2.419,20,48
2014-08-07,140807_134223was,,4,4,594798,425560,28,Double,X,209,3.73,1.71,-2.827,9.923,FF,12,0.922,L,1,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, no out",195.804,-0.249505,4,nyn,0.0738728917053,-134.270308509,0.297122382982,-1.98792757048,10.1504546801,-1.98792757048,10.1504546801,-1.35547088096,55,5.83018257117,3.53396376159,-137.549212155,-5.32998828846,-3.7530000267,29.7090005798,-13.0159996719,93.88,-0.227011113251,2.57765573837,-0.174,2.468,21,49
2014-08-07,140807_134316was,,4,1,594798,435622,29,Single,B,213,3.38,1.5,-2.169,10.482,FF,14,0.922,R,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,191.606,0.259574,4,nyn,0.0744103202674,-133.20891986,0.300397296475,-1.31297067214,10.7127582638,-1.31297067214,10.7127582638,-1.19208710698,55,5.83734969253,5.84705377656,-136.736741014,-4.84688980905,-2.42499995804,31.7440004272,-12.392999527,93.37,1.00879632928,2.79330799743,1.061,2.684,0,50
2014-08-07,140807_134359was,,4,2,594798,435622,29,Single,S,214,3.38,1.5,3.222,3.009,SL,17,0.903,R,0,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Called Strike,133.477,-0.710638,4,nyn,0.0793817636939,-125.131038838,0.316858820679,4.15714207061,3.28908817731,4.15714207061,3.28908817731,-1.54414014788,55,5.60212880081,1.85280484143,-127.650134759,-2.70999786081,6.90099977875,21.2260007782,-26.7189997406,87.06,-0.0826473811117,1.88764604568,-0.041,1.772,10,51
2014-08-07,140807_134424was,,4,3,594798,435622,29,Single,B,215,3.38,1.5,3.232,4.378,SL,24,0.903,R,1,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,143.873,-0.917021,4,nyn,0.0793869216698,-125.057662344,0.31775547702,4.17161627671,4.65565991409,4.17161627671,4.65565991409,-1.47479735978,55,5.61371825266,4.90158342633,-127.771001794,-3.6371079566,6.88599991226,22.8669996185,-24.4939993591,87.22,1.32003532824,1.69396057943,1.362,1.578,11,52
2014-08-07,140807_134450was,,4,4,594798,435622,29,Single,X,216,3.38,1.5,2.13,2.966,SL,23,0.905,R,1,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, run(s)",144.755,-0.831915,4,nyn,0.0797525738427,-124.510604212,0.318861439243,3.08007028424,3.25027041105,3.08007028424,3.25027041105,-1.54020132676,55,5.56092110214,3.57974835636,-127.133121434,-2.76236321379,5.04900001907,21.9980001373,-26.8509997101,86.74,0.512471642141,1.77431848791,0.553,1.658,21,53
2014-08-07,140807_134604was,,1,1,594798,547180,30,Lineout,X,223,3.3,1.61,-5.6,9.42,FF,12,0.913,L,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",210.596,0.105325,4,nyn,0.0741132049181,-133.686436179,0.29988661792,-4.73761688408,9.65275961496,-4.73761688408,9.65275961496,-1.35833076915,55,5.82026264971,5.33994441311,-137.396445349,-4.77964242252,-8.77999997711,33.5239992065,-14.2899998398,93.81,0.0940452460533,2.6536688182,0.145,2.544,0,54
2014-08-07,140807_134702was,,8,1,594798,452678,31,Flyout,S,228,3.32,1.59,4.879,-1.72,CU,23,0.908,L,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Swinging Strike,71.1619,-1.39191,4,nyn,0.0883602401325,-112.247147133,0.355536366958,6.04777400127,-1.34698478545,6.04777400127,-1.34698478545,-1.48559798404,55,5.73719226098,1.83296172126,-115.013747074,-0.660978464348,7.97400020981,20.9579992218,-33.955001709,78.43,0.355735505078,1.37946646474,0.372,1.251,0,55
2014-08-07,140807_134728was,,8,2,594798,452678,31,Flyout,S,229,3.32,1.59,-9.416,1.912,CH,11,0.902,L,1,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Swinging Strike,258.219,0.146821,4,nyn,0.0830850957048,-119.206056847,0.336874454728,-8.31250549378,2.23337292635,-8.31250549378,2.23337292635,-1.41083920669,55,5.56823313407,4.76300386352,-122.647233876,0.439617626546,-12.2080004272,27.7419996185,-28.8990000458,83.69,-0.512247941413,2.70118812785,-0.487,2.582,1,56
2014-08-07,140807_134758was,,8,3,594798,452678,31,Flyout,S,230,3.32,1.59,-7.078,0.514,CH,10,0.905,L,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,265.437,0.0115607,4,nyn,0.0841805014671,-117.88770911,0.337683717189,-5.97701203908,0.841544051939,-5.97701203908,0.841544051939,-1.41966760604,55,5.5868774684,2.48056311835,-120.591467075,0.694993529252,-8.73600030518,21.4929990692,-30.9489992828,82.24,-1.20827916161,2.58488771413,-1.185,2.465,2,57
2014-08-07,140807_134829was,,8,4,594798,452678,31,Flyout,S,231,3.32,1.59,-4.478,9.326,FF,15,0.919,L,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,205.521,-0.648555,4,nyn,0.0738267310974,-134.303585801,0.297541021808,-3.63170479347,9.55546800077,-3.63170479347,9.55546800077,-1.36949866767,55,5.75957367419,2.854219639,-137.735337412,-6.31375186011,-6.83700013733,31.1190004272,-14.190000412,94.03,-0.774046229553,2.00471917831,-0.722,1.894,2,58
2014-08-07,140807_134900was,,8,5,594798,452678,31,Flyout,B,232,3.32,1.59,-3.453,8.535,FF,1,0.893,L,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,201.896,2.00925,4,nyn,0.0750364934666,-132.25598267,0.300974278965,-2.58983997968,8.77230173425,-2.58983997968,8.77230173425,-1.52999265993,55,5.76775436919,3.43076744133,-135.282130992,-0.235000232276,-4.76500011063,26.9870004578,-16.0389994354,92.27,-0.519312569908,4.30209990562,-0.47,4.193,2,59
2014-08-07,140807_134929was,,8,6,594798,452678,31,Flyout,B,233,3.32,1.59,4.709,-0.224,CU,10,0.908,L,2,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,87.9656,0.049711,4,nyn,0.0891388950214,-111.329943439,0.357577464861,5.89263168787,0.146530332972,5.89263168787,0.146530332972,-1.55925024818,55,5.75851619919,-2.45548509678,-113.883915842,1.4646416099,7.68099998856,19.1729993744,-31.9879988403,77.67,-1.83930985097,2.62492401887,-1.828,2.498,12,60
2014-08-07,140807_134958was,,8,7,594798,452678,31,Flyout,S,234,3.32,1.59,-6.032,7.308,FF,2,0.602,L,2,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,219.368,1.15607,4,nyn,0.0728104052511,-136.408012222,0.290814116634,-5.22000544735,7.53290403588,-5.22000544735,7.53290403588,-1.44213315934,55,5.74202005845,5.18372726133,-139.203576773,-1.99130990752,-10.2869999466,25.6829996033,-17.3339995117,94.99,-0.191965888891,3.56180634584,-0.136,3.455,22,61
2014-08-07,140807_135033was,,8,8,594798,452678,31,Flyout,X,235,3.32,1.59,-5.145,8.147,CH,0,0.889,L,2,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",212.087,1.08439,4,nyn,0.0832395738264,-119.100331412,0.335721398408,-4.06495759756,8.44234453981,-4.06495759756,8.44234453981,-1.42904111193,55,5.6604914805,1.53599863194,-122.191689256,-0.142710737053,-6.01099992371,24.8639993591,-19.6949995728,83.32,-1.35850584371,3.51066205107,-1.333,3.393,22,62
2014-08-07,140807_140051was,,2,1,594798,446653,35,Single,B,264,3.49,1.62,-3.858,6.631,FF,1,0.654,L,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,210.007,0.971123,5,nyn,0.0760905540961,-130.574708701,0.303338788668,-2.98016306218,6.87734183274,-2.98016306218,6.87734183274,-1.57508670482,55,5.80126932073,3.18240684823,-133.109558425,-1.22783805694,-5.39800000763,22.2799997253,-19.722,90.79,-0.717248405925,3.57351551656,-0.669,3.463,0,63
2014-08-07,140807_140104was,,2,2,594798,446653,35,Single,X,265,3.49,1.62,-5.88,0.625,CH,16,0.924,L,0,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, no out",263.451,-0.53369,5,nyn,0.0835640088864,-118.957489104,0.332243756338,-4.81966957376,0.942474667776,-4.81966957376,0.942474667776,-1.21966695355,55,5.65428226036,3.06436873134,-121.084987536,-0.577274965077,-7.27699971771,17.0229997559,-30.7560003967,82.59,-0.579204801906,2.17558678939,-0.551,2.056,10,64
2014-08-07,140807_140146was,,3,1,594798,519455,36,Sac Bunt,S,269,3.58,1.67,-3.879,8.473,FF,8,0.907,R,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul Bunt,204.46,0.569633,5,nyn,0.0754333480478,-131.518725858,0.303076707902,-3.00257239498,8.71341221741,-3.00257239498,8.71341221741,-1.45161368217,55,5.79952059627,5.99308040366,-134.652386777,-2.65982754476,-5.44800019836,27.8030004425,-16.3689993591,91.92,0.56929606098,3.27870575163,0.619,3.169,0,65
2014-08-07,140807_140214was,,3,2,594798,519455,36,Sac Bunt,B,270,3.58,1.67,3.541,-0.036,CU,24,0.906,R,1,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball In Dirt,90.3402,-2.18325,5,nyn,0.0891162277438,-111.248013165,0.359395138655,4.74138372416,0.337120796115,4.74138372416,0.337120796115,-1.56146088701,55,5.80003344893,5.28585073916,-114.130760311,-2.59848541587,6.11799978638,21.6570005341,-31.7439993591,77.92,1.78380984752,0.670405343086,1.799,0.54,1,66
2014-08-07,140807_140254was,,3,3,594798,519455,36,Sac Bunt,X,272,3.58,1.67,-5.81,8.989,FF,8,0.853,R,1,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",212.728,0.746597,5,nyn,0.075672528343,-131.060711936,0.30456552934,-4.91999919537,9.23112008662,-4.91999919537,9.23112008662,-1.35717058834,55,5.75459430658,6.75141019758,-134.310424737,-2.26618528451,-8.84000039673,28.7459993286,-15.5930002899,91.7,0.691452326719,3.44849999803,0.74,3.338,11,67
2014-08-07,140807_140350was,,6,1,594798,452655,37,Single,S,277,3.27,1.51,-3.818,11.078,FF,11,0.922,L,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Called Strike,198.916,0.335227,5,nyn,0.0743716983458,-133.063496136,0.302907273088,-2.94306330789,11.3103698032,-2.94306330789,11.3103698032,-1.59410121555,55,5.85315901842,3.29576171146,-137.230951474,-4.97998182995,-5.34599996185,37.5480012817,-11.6339997025,93.66,-0.687911493233,2.79546846603,-0.639,2.685,0,68
2014-08-07,140807_140421was,,6,2,594798,452655,37,Single,S,278,3.27,1.51,2.469,4.409,SL,8,0.907,L,1,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Called Strike,151.045,0.486364,5,nyn,0.0811845454043,-122.213304454,0.326019474571,3.46097260329,4.70136226493,3.46097260329,4.70136226493,-1.6822186047,55,5.70487436153,3.88424908053,-125.090734243,-0.645653302079,5.42700004005,23.7200002594,-24.8069990845,85.33,0.598271839201,2.93412466567,0.635,2.818,1,69
2014-08-07,140807_140518was,,6,3,594798,452655,37,Single,B,279,3.27,1.51,-3.432,7.934,FF,10,0.913,L,2,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,203.253,-0.0215909,5,nyn,0.0740163004648,-133.970741732,0.298171216003,-2.58503298881,8.16851275205,-2.58503298881,8.16851275205,-1.46920324546,55,5.84517560467,-0.589880473559,-137.360582495,-4.78555377624,-4.84599996185,30.6589994354,-16.8659990997,93.71,-2.11510348736,2.48030524567,-2.065,2.371,2,70
2014-08-07,140807_140551was,,6,4,594798,452655,37,Single,B,280,3.27,1.51,2.393,3.476,SL,10,0.905,L,2,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,145.839,-0.117045,5,nyn,0.0801050277919,-123.821218599,0.322229340855,3.36227971001,3.76473179857,3.36227971001,3.76473179857,-1.59151455388,55,5.70240912192,-0.447569423771,-126.853711683,-1.69174931847,5.39700006866,25.3389997406,-26.1359995575,86.5,-1.26233772371,2.40291891981,-1.225,2.287,12,71
2014-08-07,140807_140706was,,6,5,594798,452655,37,Single,S,281,3.27,1.51,-1.7,5.073,SL,18,0.682,L,2,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,198.341,-0.631818,5,nyn,0.0778263265317,-127.370447679,0.314075163094,-0.765865817807,5.34212172089,-0.765865817807,5.34212172089,-1.55124120477,55,5.68977040879,5.21170599655,-130.718364871,-3.71463000187,-1.29399991608,28.8019990845,-23.1529997559,89.23,0.571611685213,1.94772655874,0.615,1.834,22,72
2014-08-07,140807_140741was,,6,6,594798,452655,37,Single,X,282,3.27,1.51,1.268,2.657,SL,12,0.909,L,2,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, no out",154.915,-0.0113636,5,nyn,0.0813707438541,-122.011582714,0.325655822647,2.26144677601,2.95375202145,2.26144677601,2.95375202145,-1.6475836892,55,5.54029488512,2.94894005432,-124.650336218,-0.645547113308,3.55400001431,21.6960000916,-27.5370005341,85.01,0.0269096345004,2.49707706525,0.063,2.38,22,73
2014-08-07,140807_140927was,,3,1,594798,543685,38,Flyout,B,288,3.35,1.49,-6.115,5.708,FT,22,0.907,R,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,226.756,-0.962366,5,nyn,0.0736702320311,-134.746077928,0.295058221818,-5.27840853736,5.94389081522,-5.27840853736,5.94389081522,-1.38714034345,55,5.89214222869,5.56718943058,-137.717193999,-6.2941237997,-10.1049997864,26.9840001984,-20.799999115,94.07,0.0390741035121,1.63477495995,0.093,1.525,0,74
2014-08-07,140807_141051was,,3,2,594798,543685,38,Flyout,B,293,3.35,1.49,-5.123,5.701,FT,0,0.942,R,0,1,R,gid_2014_08_07_nynmlb_wasmlb_1/,Ball,221.718,1.1914,5,nyn,0.0759308118589,-130.868690507,0.302467746013,-4.24644856965,5.94810155823,-4.24644856965,5.94810155823,-1.39827514719,55,5.87323443325,2.01395795107,-133.351393544,-0.934270662087,-7.73600030518,21.8660001678,-21.3430002899,90.93,-1.22985742999,3.63774424756,-1.182,3.528,10,75
2014-08-07,140807_141113was,,3,3,594798,543685,38,Flyout,X,294,3.35,1.49,1.682,5.718,SL,18,0.904,R,0,2,R,gid_2014_08_07_nynmlb_wasmlb_1/,"In play, out(s)",163.765,-0.672043,5,nyn,0.0797872586338,-124.412589653,0.319597968074,2.63835014212,5.9943555875,2.63835014212,5.9943555875,-1.62377214453,55,5.68485616725,3.38112313989,-127.16470599,-3.68516632262,4.30500006104,23.0789995117,-22.3980005951,86.77,0.274544135852,1.91091082639,0.314,1.795,20,76
2014-08-07,140807_142252was,,5,1,594798,150029,44,Strikeout,S,334,3.63,1.65,4.014,-2.833,CU,21,0.906,R,0,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,55.316,-1.0,6,nyn,0.0888634294527,-111.580459548,0.358098443849,5.20349917883,-2.44979090953,5.20349917883,-2.44979090953,-1.54227746901,55,5.75904677044,0.587257329242,-114.423900332,0.569635472399,6.7629997673,21.421000473,-35.3629988403,78.02,-0.439359401533,1.77881726225,-0.427,1.65,0,77
2014-08-07,140807_142317was,,5,2,594798,150029,44,Strikeout,S,335,3.63,1.65,-4.98,10.805,FF,9,0.92,R,1,0,R,gid_2014_08_07_nynmlb_wasmlb_1/,Foul,204.632,0.488889,6,nyn,0.0742933937378,-133.490932206,0.299047456669,-4.12358861803,11.0320083143,-4.12358861803,11.0320083143,-1.35794408133,55,5.8023672406,6.89799649733,-136.80902385,-3.88464775239,-7.68499971008,29.8960008545,-11.6190003128,93.43,0.824432371486,3.23280282912,0.877,3.124,1,78
